机构名称,类型,板块,注册地,保荐机构,保荐代表人,律师事务所,签字律师,会计师事务所,签字会计师,是否提交财务自查报告,所属行业,日期,xxx,时间戳,简称,文件链接
九圣禾种业,预先披露更新,中小板,新疆,东方花旗证券有限公司,席睿&sbquo;李仅,北京市中伦文德律师事务所,朱登凯&sbquo;刘晓琴,大华会计师事务所(特殊普通合伙),刘耀辉&sbquo;薛祈明,是,农业,2019/3/28,80394732,AN201801161078189847,jshzy*,https://notice.eastmoney.com/pdffile/web/H2_AN201801161078189847_1.pdf
江苏昆山农村商业银行,中止审查,主板企业,江苏,中信建投证券股份有限公司,常亮&sbquo;张世举,江苏世纪同仁律师事务所,徐蓓蓓&sbquo;贾仟仞,江苏苏亚金诚会计师事务所(特殊普通合伙),周琼&sbquo;陈东阳,否,货币金融服务,2019/3/28,80078020,AN201906141335093749,jsksncsyyx,https://notice.eastmoney.com/pdffile/web/H2_AN201906141335093749_1.pdf
江苏神马电力,预先披露更新,主板企业,江苏,长江证券承销保荐有限公司,石一鸣&sbquo;金晓荣,广东信达律师事务所,麻云燕&sbquo;彭文文&sbquo;李敏,普华永道中天会计师事务所(特殊普通合伙),叶骏&sbquo;马燕,是,电气机械和器材制造业,2019/3/28,80746555,AN201907021336998002,jssmdl,https://notice.eastmoney.com/pdffile/web/H2_AN201907021336998002_1.pdf
聚信国际租赁,预先披露更新,主板企业,上海,国泰君安证券股份有限公司,杨志杰&sbquo;业敬轩,北京市金杜律师事务所,靳庆军&sbquo;张恒顺,立信会计师事务所(特殊普通合伙),朱耀中&sbquo;潘陈,是,租赁业,2019/3/28,80393777,AN201607150016596674,jxgjzl,https://notice.eastmoney.com/pdffile/web/H2_AN201607150016596674_1.pdf
嘉兴斯达半导体,已反馈,主板企业,浙江,中信证券股份有限公司,赵亮&sbquo;庞雪梅,北京市中伦律师事务所,熊川&sbquo;李娜,立信会计师事务所(特殊普通合伙),杨志平&sbquo;瞿玉敏,是,计算机、通信和其他电子设备制造业,2019/3/28,80202024,AN202001141374037609,jxsdbdt,https://notice.eastmoney.com/pdffile/web/H2_AN202001141374037609_1.pdf
科博达技术,已反馈,主板企业,上海,中国国际金融股份有限公司,沈俊&sbquo;唐加威,北京市君合律师事务所,邵春阳&sbquo;李辰亮&sbquo;钱弋浅,众华会计师事务所(特殊普通合伙),朱依君&sbquo;郑娴丽,是,汽车制造业,2019/3/28,80170445,AN201909031346186308,kbdjs,https://notice.eastmoney.com/pdffile/web/H2_AN201909031346186308_1.pdf
昆山沪光汽车电器,已反馈,主板企业,江苏,中信建投证券股份有限公司,陈龙飞&sbquo;刘连杰,北京国枫律师事务所,曹一然&sbquo;代侃,立信会计师事务所(特殊普通合伙),邹建&sbquo;马萍伟&sbquo;徐继凯,否,汽车制造业,2019/3/28,80975290,AN202007151391691738,kshgqcdq,https://notice.eastmoney.com/pdffile/web/H2_AN202007151391691738_1.pdf
良品铺子,预先披露更新,主板企业,湖北,广发证券股份有限公司,郭国&sbquo;谭旭,北京市金杜律师事务所,赖江临&sbquo;蔺志军&sbquo;胡一舟,普华永道中天会计师事务所(特殊普通合伙),钱进&sbquo;赵波,是,零售业,2019/3/28,80206101,AN202001211374405039,lppz,https://notice.eastmoney.com/pdffile/web/H2_AN202001211374405039_1.pdf
乐元素科技(北京),预先披露更新,主板企业,北京,华泰联合证券有限责任公司,许楠&sbquo;张鹏,北京市金杜律师事务所,姜翼凤&sbquo;孙及,安永华明会计师事务所(特殊普通合伙),宋从越&sbquo;韩睿,是,互联网和相关服务,2019/3/28,80624366,AN201804121122139451,lyskjbj,https://notice.eastmoney.com/pdffile/web/H2_AN201804121122139451_1.pdf
兰州银行,预先披露更新,中小板,甘肃,中信建投证券股份有限公司,曾琨杰&sbquo;田斌,北京大成律师事务所,张刚&sbquo;赵宏伟&sbquo;唐凌,致同会计师事务所(特殊普通合伙),李惠琦&sbquo;傅智勇,是,货币金融服务,2019/3/28,80056162,AN201804041117761561,lzyx*,https://notice.eastmoney.com/pdffile/web/H2_AN201804041117761561_1.pdf
毛戈平化妆品,预先披露更新,主板企业,浙江,长江证券承销保荐有限公司,陈知麟&sbquo;王初,北京国枫律师事务所,臧欣&sbquo;李洁,天健会计师事务所(特殊普通合伙),盛伟民&sbquo;高丽,是,化妆品制造行业,2019/3/28,80605377,AN201709110876295278,mgphzp,https://notice.eastmoney.com/pdffile/web/H2_AN201709110876295278_1.pdf
明冠新材料,已反馈,中小板,江西,民生证券股份有限公司,郭鑫&sbquo;贺骞,北京国枫律师事务所,方啸中&sbquo;黄晓静,天健会计师事务所(特殊普通合伙),李振华&sbquo;邓华明,是,橡胶和塑料制品业,2019/3/28,80553688,AN202012171441337749,mgxcl,https://notice.eastmoney.com/pdffile/web/H2_AN202012171441337749_1.pdf
宁波金田铜业(集团),已反馈,主板企业,宁波,财通证券股份有限公司,王为丰&sbquo;谢运,北京市鑫河律师事务所,张复兴&sbquo;谢亨华,立信会计师事务所(特殊普通合伙),胡彬&sbquo;贺顺祥,是,有色金属冶炼和压延加工业,2019/3/28,80136654,AN202004091377783527,nbjttyjt,https://notice.eastmoney.com/pdffile/web/H2_AN202004091377783527_1.pdf
宁波柯力传感科技,预先披露更新,主板企业,宁波,国信证券股份有限公司,顾盼&sbquo;陈航飞,北京市君合律师事务所,邵春阳&sbquo;冯诚,立信会计师事务所(特殊普通合伙),罗国芳&sbquo;陈炎,是,仪器仪表制造业,2019/3/28,80318679,AN201907241341025731,nbklcgkj,https://notice.eastmoney.com/pdffile/web/H2_AN201907241341025731_1.pdf
南华期货,预先披露更新,主板企业,浙江,中信证券股份有限公司,周宇&sbquo;吴浩,北京金诚同达律师事务所,刘胤宏&sbquo;张晓明&sbquo;郑晓东,天健会计师事务所(特殊普通合伙),唐彬彬&sbquo;金倩,是,资本市场服务,2019/3/28,80080089,AN201908201344653419,nhqh,https://notice.eastmoney.com/pdffile/web/H2_AN201908201344653419_1.pdf
南京泉峰汽车精密技术,已通过发审会,主板企业,江苏,中国国际金融股份有限公司,梁勇&sbquo;魏德俊,北京市嘉源律师事务所,王元&sbquo;傅扬远,德勤华永会计师事务所(特殊普通合伙),虞扬&sbquo;步君,是,汽车制造业,2019/3/28,80746557,AN201904171320150925,njqfqcjmjs,https://notice.eastmoney.com/pdffile/web/H2_AN201904171320150925_1.pdf
南侨食品集团(上海),预先披露更新,主板企业,上海,申万宏源证券承销保荐有限责任公司,黄学圣&sbquo;吴柯佳,北京市金杜律师事务所,陈复安&sbquo;杨振华,毕马威华振会计师事务所(特殊普通合伙),刘许友&sbquo;周徐春,是,食品制造业,2019/3/28,80922524,AN201812281280410264,nqspjtsh,https://notice.eastmoney.com/pdffile/web/H2_AN201812281280410264_1.pdf
南通海星电子,预先披露更新,主板企业,江苏,安信证券股份有限公司,王耀&sbquo;田士超,国浩律师(上海)事务所,李强&sbquo;李辰&sbquo;陈昱申,天健会计师事务所(特殊普通合伙),朱国刚&sbquo;徐文生,是,计算机、通信和其他电子设备制造业,2019/3/28,80746560,AN201907301341579182,nthxdz,https://notice.eastmoney.com/pdffile/web/H2_AN201907301341579182_1.pdf
宁夏宝丰能源集团,预先披露更新,主板企业,宁夏,中信证券股份有限公司,黄超&sbquo;曾春,北京市嘉源律师事务所,易建胜&sbquo;黄娜,安永华明会计师事务所(特殊普通合伙),安秀艳&sbquo;董楠,是,化学原料和化学制品制造业,2019/3/28,80083603,AN201904281323783243,nxbfnyjt*,https://notice.eastmoney.com/pdffile/web/H2_AN201904281323783243_1.pdf
南亚新材料科技,已反馈,主板企业,上海,光大证券股份有限公司,曾双静&sbquo;何科嘉,国浩律师(上海)事务所,方杰&sbquo;张乐天,天健会计师事务所(特殊普通合伙),王强&sbquo;赵静娴,否,计算机、通信和其他电子设备制造业,2019/3/28,80166999,AN202008111397880668,nyxclkj,https://notice.eastmoney.com/pdffile/web/H2_AN202008111397880668_1.pdf
确成硅化学,预先披露更新,主板企业,江苏,中信建投证券股份有限公司,冷鲲&sbquo;孔林杰,江苏世纪同仁律师事务所,王长平&sbquo;华诗影,立信会计师事务所(特殊普通合伙),张松柏&sbquo;林雯英,是,化学原料和化学制品制造业,2019/3/28,80439109,AN202011241432226012,qcghx,https://notice.eastmoney.com/pdffile/web/H2_AN202011241432226012_1.pdf
青岛百洋医药,预先披露更新,主板企业,青岛,广发证券股份有限公司,于方亮&sbquo;魏妩菡,北京市天元律师事务所,谭清&sbquo;曲秋明,广东正中珠江会计师事务所(特殊普通合伙),熊永忠&sbquo;杨新春,是,批发业,2019/3/28,80902074,AN202012101438668617,qdbyyy,https://notice.eastmoney.com/pdffile/web/H2_AN202012101438668617_1.pdf
青岛日辰食品,预先披露更新,主板企业,青岛,广发证券股份有限公司,阎鹏&sbquo;陈凤华,北京德和衡律师事务所,郭芳晋&sbquo;郭恩颖&sbquo;张淼晶,中兴华会计师事务所(特殊普通合伙),吕建幕&sbquo;刁乃双,是,食品制造业,2019/3/28,80650856,AN201908141343416652,qdrcsp,https://notice.eastmoney.com/pdffile/web/H2_AN201908141343416652_1.pdf
乔丹体育,已通过发审会,主板企业,福建,中银国际证券有限责任公司,和岩彬&sbquo;李广超,福建至理律师事务所,蔡钟山&sbquo;蒋浩,安永华明会计师事务所(特殊普通合伙),费凡&sbquo;刘雪瑾,是,制造业,2019/3/28,80191156,,qdty,https://notice.eastmoney.com/pdffile/web/H2__1.pdf
全美在线(北京)教育科技,已反馈,主板企业,北京,中信建投证券股份有限公司,包红星&sbquo;李靖,北京金诚同达律师事务所,刘胤宏&sbquo;王明凯&sbquo;焦晓昆,毕马威华振会计师事务所(特殊普通合伙),杨义萍&sbquo;刘洁,否,商务服务业,2019/3/28,80455952,AN201911011370194312,qmzxbjjykj,https://notice.eastmoney.com/pdffile/web/H2_AN201911011370194312_1.pdf
麒盛科技,预先披露更新,主板企业,浙江,招商证券股份有限公司,包晓磊&sbquo;马建红,上海市锦天城律师事务所,李云龙&sbquo;杨依见,天健会计师事务所(特殊普通合伙),赵海荣&sbquo;陈勃,是,家具制造业,2019/3/28,80923812,AN201910161368814024,qskj,https://notice.eastmoney.com/pdffile/web/H2_AN201910161368814024_1.pdf
侨银环保科技,预先披露更新,中小板,广东,民生证券股份有限公司,刘思超&sbquo;王蕾蕾,北京市中伦律师事务所,全奋&sbquo;金涛&sbquo;吴伟涛,广东正中珠江会计师事务所(特殊普通合伙),吉争雄&sbquo;张腾,是,公共设施管理业,2019/3/28,80920908,AN201912241372477362,qyhbkj,https://notice.eastmoney.com/pdffile/web/H2_AN201912241372477362_1.pdf
瑞达期货,预先披露更新,中小板,厦门,中信证券股份有限公司,姜颖&sbquo;杨予桑,北京市中伦律师事务所,郭克军&sbquo;姚启明&sbquo;秦大海,致同会计师事务所(特殊普通合伙),陈纹&sbquo;江福源,是,金融业,2019/3/28,80103804,AN201908251345055364,rdqh,https://notice.eastmoney.com/pdffile/web/H2_AN201908251345055364_1.pdf
四川安宁铁钛,已反馈,中小板,四川,华西证券股份有限公司,唐忠富&sbquo;邵伟才,北京市金开律师事务所,邓瑜&sbquo;金嘉骏,信永中和会计师事务所(特殊普通合伙),何勇&sbquo;谢芳,是,黑色金属矿采选业,2019/3/28,80145881,AN202003161376525857,scantt*,https://notice.eastmoney.com/pdffile/web/H2_AN202003161376525857_1.pdf
四川福蓉科技,预先披露更新,主板企业,四川,光大证券股份有限公司,伍仁瓞&sbquo;成鑫,福建至理律师事务所,蒋浩&sbquo;魏吓虹&sbquo;蒋慧,福建华兴会计师事务所(特殊普通合伙),陈蓁&sbquo;陈雅芳,是,计算机、通信和其他电子设备制造业,2019/3/28,80746570,AN201905091328355427,scfrkj*,https://notice.eastmoney.com/pdffile/web/H2_AN201905091328355427_1.pdf
神驰机电,已反馈,主板企业,重庆,华西证券股份有限公司,何猛&sbquo;艾可仁,国浩律师(重庆)事务所,周媛&sbquo;黄冬梅&sbquo;雷美玲,四川华信(集团)会计师事务所(特殊普通合伙),袁广明&sbquo;周平,是,通用设备制造业,2019/3/28,80608166,AN201912171371880207,scjd*,https://notice.eastmoney.com/pdffile/web/H2_AN201912171371880207_1.pdf
深圳科安达电子科技,已反馈,中小板,深圳,长城证券股份有限公司,陶映冰&sbquo;单奕敏,上海市锦天城律师事务所,邹晓冬&sbquo;陆文熙&sbquo;侯冰洁,众华会计师事务所(特殊普通合伙),凌松梅&sbquo;龚小寒,是,计算机、通信和其他电子设备制造业,2019/3/28,80403499,AN201912161371880124,sckaddzkj,https://notice.eastmoney.com/pdffile/web/H2_AN201912161371880124_1.pdf
深圳科瑞技术,预先披露更新,中小板,深圳,国海证券股份有限公司,许超&sbquo;关建宇,国浩律师(深圳)事务所,余平&sbquo;幸黄华,瑞华会计师事务所(特殊普通合伙),殷建民&sbquo;崔永强,是,专用设备制造业,2019/3/28,80746566,AN201907151338711725,sckrjs,https://notice.eastmoney.com/pdffile/web/H2_AN201907151338711725_1.pdf
深圳市宝明科技,已受理,中小板,深圳,中银国际证券股份有限公司,唐满云&sbquo;陈默,北京市金杜律师事务所,胡光建&sbquo;王立峰,华普天健会计师事务所(特殊普通合伙),熊明峰&sbquo;汤小龙&sbquo;沈童,否,计算机、通信和其他电子设备制造业,2019/3/28,80203675,AN202007211393216888,scsbmkj,https://notice.eastmoney.com/pdffile/web/H2_AN202007211393216888_1.pdf
深圳市华盛昌科技实业,已反馈,中小板,深圳,招商证券股份有限公司,章毅&sbquo;刘光虎,广东华商律师事务所,周玉梅&sbquo;曾燕&sbquo;黎志琛,大华会计师事务所(特殊普通合伙),张燕&sbquo;蒋文伟,是,仪器仪表制造业,2019/3/28,80966853,AN202003291377162696,scshsckjsy,https://notice.eastmoney.com/pdffile/web/H2_AN202003291377162696_1.pdf
深圳市雷赛智能控制,已反馈,中小板,深圳,中信建投证券股份有限公司,于雷&sbquo;唐俊文,广东华商律师事务所,郭峻珲&sbquo;吴波&sbquo;张愚&sbquo;常宝,瑞华会计师事务所(特殊普通合伙),张翎&sbquo;李敏民,是,通用仪器仪表制造,2019/3/28,80202010,AN202003241376901812,scslsznkz,https://notice.eastmoney.com/pdffile/web/H2_AN202003241376901812_1.pdf
深圳市锐明技术,已反馈,中小板,深圳,国信证券股份有限公司,古东璟&sbquo;周服山,北京市金杜律师事务所,孙昊天&sbquo;王鹏,立信会计师事务所(特殊普通合伙),周俊祥&sbquo;陈勇,是,计算机、通信和其他电子设备制造业,2019/3/28,80507568,AN201912031371471914,scsrmjs,https://notice.eastmoney.com/pdffile/web/H2_AN201912031371471914_1.pdf
深圳中天精装,已受理,中小板,深圳,中信证券股份有限公司,邓淑芳&sbquo;张天亮,广东信达律师事务所,林晓春&sbquo;段梦怡,安永华明会计师事务所(特殊普通合伙),王宁&sbquo;王敏,否,建筑装饰和其他建筑业,2019/3/28,80608170,AN202005071379428992,scztjz,https://notice.eastmoney.com/pdffile/web/H2_AN202005071379428992_1.pdf
山东元利科技,预先披露更新,主板企业,山东,中泰证券股份有限公司,曾丽萍&sbquo;王飞,北京国枫律师事务所,刘斯亮&sbquo;徐明,天职国际会计师事务所(特殊普通合伙),张居忠&sbquo;朱广超&sbquo;解小雨,是,化学原料和化学制品制造业,2019/3/28,80410734,AN201905201331024092,sdylkj,https://notice.eastmoney.com/pdffile/web/H2_AN201905201331024092_1.pdf
山东兆物网络技术,已反馈,主板企业,山东,东吴证券股份有限公司,庞家兴&sbquo;尹鹏,北京市天元律师事务所,杨科&sbquo;刘亦鸣,上会会计师事务所(特殊普通合伙),王芳山&sbquo;于雷,否,软件和信息技术服务业,2019/3/28,80975293,AN201906051333810360,sdzwwljs,https://notice.eastmoney.com/pdffile/web/H2_AN201906051333810360_1.pdf
上海华峰铝业,已反馈,主板企业,上海,兴业证券股份有限公司,雷亦&sbquo;王贤,北京海润天睿律师事务所,穆曼怡&sbquo;陈海东&sbquo;李伟,立信会计师事务所(特殊普通合伙),张建新&sbquo;司维,否,有色金属冶炼和压延加工业,2019/3/28,80165027,AN202008251401159129,shhfly,https://notice.eastmoney.com/pdffile/web/H2_AN202008251401159129_1.pdf
上海锦和商业经营管理,已受理,主板企业,上海,中信建投证券股份有限公司,赵军&sbquo;朱明强,北京国枫律师事务所,臧欣&sbquo;成威,立信会计师事务所(特殊普通合伙),庄继宁&sbquo;任家虎,否,商务服务业,2019/3/28,80280134,AN202004081377725783,shjhsyjygl,https://notice.eastmoney.com/pdffile/web/H2_AN202004081377725783_1.pdf
上海罗曼照明科技,已反馈,主板企业,上海,海通证券股份有限公司,王成垒&sbquo;朱玉峰,上海东方华银律师事务所,黄勇&sbquo;闵鹏,上会会计师事务所(特殊普通合伙),张扬&sbquo;耿磊,否,建筑装饰和其他建筑业,2019/3/28,80366472,AN201905281332593610,shlmzmkj,https://notice.eastmoney.com/pdffile/web/H2_AN201905281332593610_1.pdf
上海漫道金融信息服务,中止审查,主板企业,上海,平安证券股份有限公司,邹文琦&sbquo;盛金龙,北京大成律师事务所,刘俊哲&sbquo;蔡克亮,中兴财光华会计师事务所(特殊普通合伙),孙国伟&sbquo;许洪磊,是,互联网和相关服务,2019/3/28,80440000,AN201801171078684193,shmdjrxxfw,https://notice.eastmoney.com/pdffile/web/H2_AN201801171078684193_1.pdf
上海米哈游网络科技,预先披露更新,主板企业,上海,华林证券股份有限公司,张敏涛&sbquo;方红华,国浩律师(上海)事务所,刘维&sbquo;林琳,德勤华永会计师事务所(特殊普通合伙),胡旻&sbquo;余方,是,互联网和相关服务,2019/3/28,80628275,AN201801050012974849,shmhywlkj,https://notice.eastmoney.com/pdffile/web/H2_AN201801050012974849_1.pdf
上海沿浦金属制品,已反馈,主板企业,上海,中银国际证券股份有限公司,汪洋晹&sbquo;俞露,上海市广发律师事务所,罗勇坚&sbquo;王晶&sbquo;高鹏,立信会计师事务所(特殊普通合伙),赵勇&sbquo;胡国仁,是,汽车制造业,2019/3/28,80968790,AN202008111397775738,shypjszp,https://notice.eastmoney.com/pdffile/web/H2_AN202008111397775738_1.pdf
上海移远通信技术,预先披露更新,主板企业,上海,招商证券股份有限公司,肖雁&sbquo;张健,上海市锦天城律师事务所,李云龙&sbquo;张东晓&sbquo;张玲平,立信会计师事务所(特殊普通合伙),朱伟&sbquo;陈科举&sbquo;唐伟,是,计算机、通信和其他电子设备制造业,2019/3/28,80436320,AN201907031337108217,shyytxjs,https://notice.eastmoney.com/pdffile/web/H2_AN201907031337108217_1.pdf
赛特威尔电子,预先披露更新,主板企业,宁波,国泰君安证券股份有限公司,陈轶劭&sbquo;韩文奇,北京市康达律师事务所,李赫&sbquo;石志远,天职国际会计师事务所(特殊普通合伙),叶慧&sbquo;李靖豪,是,计算机、通信和其他电子设备制造业,2019/3/28,80650855,AN201804131123061845,stwedz,https://notice.eastmoney.com/pdffile/web/H2_AN201804131123061845_1.pdf
漱玉平民大药房连锁,已反馈,主板企业,山东,中泰证券股份有限公司,陈春芳&sbquo;马家烈,国浩律师(上海)事务所,王家水&sbquo;于佳鑫,天职国际会计师事务所(特殊普通合伙),张居忠&sbquo;朱广超&sbquo;迟文洲,否,零售业,2019/3/28,80604129,AN201812141268582802,sypmdyfls,https://notice.eastmoney.com/pdffile/web/H2_AN201812141268582802_1.pdf
苏州华亚智能科技,预先披露更新,中小板,江苏,东吴证券股份有限公司,陈辛慈&sbquo;王茂华,上海市锦天城律师事务所,庞景&sbquo;何年生,天衡会计师事务所(特殊普通合伙),杨林&sbquo;王福丽,是,金属制品业,2019/3/28,80922525,AN201812181271990498,szhyznkj,https://notice.eastmoney.com/pdffile/web/H2_AN201812181271990498_1.pdf
苏州金宏气体,预先披露更新,主板企业,江苏,招商证券股份有限公司,杨斐斐&sbquo;王森鹤,江苏益友天元律师事务所,陶奕&sbquo;庞磊&sbquo;卜浩,华普天健会计师事务所(特殊普通合伙),宋文&sbquo;汪健,是,化学原料和化学制品制造业,2019/3/28,80206091,AN202006101383937124,szjhqt,https://notice.eastmoney.com/pdffile/web/H2_AN202006101383937124_1.pdf
苏州瑞玛精密工业,已反馈,中小板,江苏,华林证券股份有限公司,蔡晓涛&sbquo;黄萌,安徽承义律师事务所,鲍金桥&sbquo;张亘,华普天健会计师事务所(特殊普通合伙),施琪璋&sbquo;王彩霞,否,金属制品业,2019/3/28,80975292,AN202002241375437953,szrmjmgy,https://notice.eastmoney.com/pdffile/web/H2_AN202002241375437953_1.pdf
苏州赛伍应用技术,预先披露更新,主板企业,江苏,东吴证券股份有限公司,周伟&sbquo;朱国柱,上海市广发律师事务所,许平文&sbquo;童楠&sbquo;张永丰,天衡会计师事务所(特殊普通合伙),吕丛平&sbquo;朱吉辉,是,橡胶与塑料制品业,2019/3/28,80746563,AN202004171378125202,szswyyjs,https://notice.eastmoney.com/pdffile/web/H2_AN202004171378125202_1.pdf
苏州银行,预先披露更新,中小板,江苏,招商证券股份有限公司&sbquo;东吴证券股份有限公司,温立华&sbquo;施进&sbquo;王玲玲&sbquo;尤剑,北京市金杜律师事务所,张毅&sbquo;刘东亚,安永华明会计师事务所(特殊普通合伙),李斐&sbquo;朱佳梅,是,货币金融服务,2019/3/28,80071686,AN201906251336434513,szyx,https://notice.eastmoney.com/pdffile/web/H2_AN201906251336434513_1.pdf
同策房产咨询,已反馈,主板企业,上海,海际证券有限责任公司,林旭斌&sbquo;于越冬,上海市锦天城律师事务所,沈国权&sbquo;李和金&sbquo;李云龙,立信会计师事务所(特殊普通合伙),唐国骏&sbquo;张盈,是,房地产业,2019/3/28,80190930,AN201512250012427340,tcfczx,https://notice.eastmoney.com/pdffile/web/H2_AN201512250012427340_1.pdf
天津同仁堂集团,已受理,主板企业,天津,民生证券股份有限公司,徐卫力&sbquo;罗艳娟,天津嘉德恒时律师事务所,李天力&sbquo;高振雄,瑞华会计师事务所(特殊普通合伙),胡振雷&sbquo;王志喜,是,医药制造业,2019/3/28,80177263,AN201804201127189174,tjtrtjt,https://notice.eastmoney.com/pdffile/web/H2_AN201804201127189174_1.pdf
同庆楼餐饮,预先披露更新,主板企业,安徽,国元证券股份有限公司,李洲峰&sbquo;马志涛,上海市锦天城律师事务所,胡家军&sbquo;李攀峰,华普天健会计师事务所(特殊普通合伙),占铁华&sbquo;熊明峰&sbquo;吴超,是,餐饮业,2019/3/28,80509336,AN202007031389034695,tqlcy,https://notice.eastmoney.com/pdffile/web/H2_AN202007031389034695_1.pdf
无锡新洁能,已反馈,主板企业,江苏,广发证券股份有限公司,赵善军&sbquo;袁海峰,江苏世纪同仁律师事务所,阚赢&sbquo;张若愚,天衡会计师事务所(特殊普通合伙),游世秋&sbquo;杨贤武,否,计算机、通信和其他电子设备制造业,2019/3/28,80341818,AN202009151412523873,wxxjn,https://notice.eastmoney.com/pdffile/web/H2_AN202009151412523873_1.pdf
许昌开普检测研究院,已受理,中小板,河南,湘财证券股份有限公司,吴小萍&sbquo;唐健,北京市金杜律师事务所,张明远&sbquo;沈诚敏,大信会计师事务所(特殊普通合伙),王敏康&sbquo;裴灿,否,专业技术服务业,2019/3/28,80986794,AN202009091409919674,xckpjcyjy,https://notice.eastmoney.com/pdffile/web/H2_AN202009091409919674_1.pdf
雪龙集团,已反馈,主板企业,宁波,广发证券股份有限公司,杜俊涛&sbquo;崔海峰,国浩律师(上海)事务所,孙立&sbquo;乔营强&sbquo;常睿豪,天健会计师事务所(特殊普通合伙),缪志坚&sbquo;刘术红,是,汽车制造业,2019/3/28,80597851,AN202002051374782374,xljt,https://notice.eastmoney.com/pdffile/web/H2_AN202002051374782374_1.pdf
小米集团,预先披露更新,主板企业,,中信证券股份有限公司,王彬&sbquo;肖少春,北京市君合律师事务所,石铁军&sbquo;李智&sbquo;李若晨,普华永道中天会计师事务所(特殊普通合伙),倪靖安&sbquo;王磊,,互联网和信息服务,2019/3/28,80908176,,xmjt,https://notice.eastmoney.com/pdffile/web/H2__1.pdf
厦门农村商业银行,中止审查,主板企业,厦门,中信建投证券股份有限公司,吴小鹏&sbquo;李一睿,江苏世纪同仁律师事务所,徐蓓蓓&sbquo;蔡含含,致同会计师事务所(特殊普通合伙),陈纹&sbquo;郑英梅,是,货币金融服务,2019/3/28,80073816,AN201806291160950315,xmncsyyx,https://notice.eastmoney.com/pdffile/web/H2_AN201806291160950315_1.pdf
厦门松霖科技,预先披露更新,主板企业,厦门,广发证券股份有限公司,陈根勇&sbquo;洪如明,北京大成律师事务所,王恩顺&sbquo;庞云龙&sbquo;李敏,天健会计师事务所(特殊普通合伙),程志刚&sbquo;吕安吉,是,橡胶和塑料制品业,2019/3/28,80902073,AN201908131343026249,xmslkj,https://notice.eastmoney.com/pdffile/web/H2_AN201908131343026249_1.pdf
厦门银行,预先披露更新,主板企业,厦门,中信建投证券股份有限公司,蒋潇&sbquo;周明圆,国浩律师(上海)事务所,陈一宏&sbquo;韦玮&sbquo;叶嘉雯,安永华明会计师事务所(特殊普通合伙),赵雅&sbquo;琚志宏,是,货币金融服务,2019/3/28,80039308,AN202009151412523878,xmyx,https://notice.eastmoney.com/pdffile/web/H2_AN202009151412523878_1.pdf
厦门雅迅网络,已反馈,主板企业,厦门,中信建投证券股份有限公司,吴书振&sbquo;吴雨翘,北京金诚同达律师事务所,郑晓东&sbquo;刘胤宏&sbquo;郑素文,致同会计师事务所(特殊普通合伙),黄印强&sbquo;余道前,是,计算机、通信和其他电子设备制造业,2019/3/28,80102706,AN201905231331826634,xmyxwl,https://notice.eastmoney.com/pdffile/web/H2_AN201905231331826634_1.pdf
新天绿色能源,已反馈,主板企业,河北,中德证券有限责任公司,陈祥有&sbquo;崔胜朝,北京市嘉源律师事务所,张汶&sbquo;刘静,安永华明会计师事务所(特殊普通合伙),陈静&sbquo;张文丽,是,燃气生产和供应业,2019/3/28,80156352,AN202006111383992947,xtlsny,https://notice.eastmoney.com/pdffile/web/H2_AN202006111383992947_1.pdf
小熊电器,预先披露更新,中小板,广东,东莞证券股份有限公司,杨娜&sbquo;姚根发,北京国枫律师事务所,周涛&sbquo;黄泽涛,信永中和会计师事务所(特殊普通合伙),贺春海&sbquo;文娜杰,是,电气机械和器材制造业,2019/3/28,80914771,AN201907221340726161,xxdq,https://notice.eastmoney.com/pdffile/web/H2_AN201907221340726161_1.pdf
祥鑫科技,预先披露更新,中小板,广东,国信证券股份有限公司,戴光辉&sbquo;王展翔,北京市中伦律师事务所,赖继红&sbquo;庄浩佳&sbquo;林林,天衡会计师事务所(特殊普通合伙),汤加全&sbquo;杨林,是,金属制品业,2019/3/28,80439282,AN201910141368696967,xxkj,https://notice.eastmoney.com/pdffile/web/H2_AN201910141368696967_1.pdf
襄阳长源东谷实业,预先披露更新,主板企业,湖北,第一创业证券承销保荐有限责任公司,喻东&sbquo;范本源,北京懋德律师事务所,孙其明,中审众环会计师事务所(特殊普通合伙),卢剑&sbquo;付娆,是,汽车制造业,2019/3/28,80922530,AN202004211378297720,xycydgsy,https://notice.eastmoney.com/pdffile/web/H2_AN202004211378297720_1.pdf
烟台北方安德利果汁,已受理,主板企业,山东,华英证券有限责任公司,解丹&sbquo;葛娟娟,北京大成律师事务所,于绪刚&sbquo;屈宪纲&sbquo;亢苹,毕马威华振会计师事务所(特殊普通合伙),叶青&sbquo;刘健俊,否,酒、饮料和精制茶制造业,2019/3/28,10002531,AN202009041407326708,ytbfadlgz,https://notice.eastmoney.com/pdffile/web/H2_AN202009041407326708_1.pdf
烟台招金励福贵金属,预先披露更新,中小板,山东,招商证券股份有限公司,张鹏&sbquo;徐德学,北京市康达律师事务所,王盛军&sbquo;周延&sbquo;张晓光,北京天圆全会计师事务所(特殊普通合伙),周瑕&sbquo;王俊,是,化学原料和化学制品制造业,2019/3/28,80187633,AN201801231080959481,ytzjlfgjs,https://notice.eastmoney.com/pdffile/web/H2_AN201801231080959481_1.pdf
