机构名称,类型,板块,注册地,保荐机构,保荐代表人,律师事务所,签字律师,会计师事务所,签字会计师,是否提交财务自查报告,所属行业,日期,xxx,时间戳,简称,文件链接
全美在线(北京)教育科技,已反馈,主板企业,,中信建投证券股份有限公司,,北京金诚同达律师事务所,,毕马威华振会计师事务所(特殊普通合伙),,否,,2019/4/18,80455952,AN201911011370194312,qmzxbjjykj,https://notice.eastmoney.com/pdffile/web/H2_AN201911011370194312_1.pdf
麒盛科技,预先披露更新,主板企业,,招商证券股份有限公司,,上海市锦天城律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2019/4/18,80923812,AN201910161368814024,qskj,https://notice.eastmoney.com/pdffile/web/H2_AN201910161368814024_1.pdf
侨银环保科技,预先披露更新,中小板,,民生证券股份有限公司,,北京市中伦律师事务所,,广东正中珠江会计师事务所(特殊普通合伙),,是,,2019/4/18,80920908,AN201912241372477362,qyhbkj,https://notice.eastmoney.com/pdffile/web/H2_AN201912241372477362_1.pdf
瑞达期货,预先披露更新,中小板,,中信证券股份有限公司,,北京市中伦律师事务所,,致同会计师事务所(特殊普通合伙),,是,,2019/4/18,80103804,AN201908251345055364,rdqh,https://notice.eastmoney.com/pdffile/web/H2_AN201908251345055364_1.pdf
四川安宁铁钛,已反馈,中小板,,华西证券股份有限公司,,北京市金开律师事务所,,信永中和会计师事务所(特殊普通合伙),,是,,2019/4/18,80145881,AN202003161376525857,scantt*,https://notice.eastmoney.com/pdffile/web/H2_AN202003161376525857_1.pdf
四川福蓉科技,已通过发审会,主板企业,,光大证券股份有限公司,,福建至理律师事务所,,福建华兴会计师事务所(特殊普通合伙),,是,,2019/4/18,80746570,AN201905091328355427,scfrkj*,https://notice.eastmoney.com/pdffile/web/H2_AN201905091328355427_1.pdf
神驰机电,已反馈,主板企业,,华西证券股份有限公司,,国浩律师(重庆)事务所,,四川华信(集团)会计师事务所(特殊普通合伙),,是,,2019/4/18,80608166,AN201912171371880207,scjd*,https://notice.eastmoney.com/pdffile/web/H2_AN201912171371880207_1.pdf
深圳科安达电子科技,已反馈,中小板,,长城证券股份有限公司,,上海市锦天城律师事务所,,众华会计师事务所(特殊普通合伙),,是,,2019/4/18,80403499,AN201912161371880124,sckaddzkj,https://notice.eastmoney.com/pdffile/web/H2_AN201912161371880124_1.pdf
深圳科瑞技术,预先披露更新,中小板,,国海证券股份有限公司,,国浩律师(深圳)事务所,,瑞华会计师事务所(特殊普通合伙),,是,,2019/4/18,80746566,AN201907151338711725,sckrjs,https://notice.eastmoney.com/pdffile/web/H2_AN201907151338711725_1.pdf
深圳市宝明科技,已受理,中小板,,中银国际证券股份有限公司,,北京市金杜律师事务所,,华普天健会计师事务所(特殊普通合伙),,否,,2019/4/18,80203675,AN202007211393216888,scsbmkj,https://notice.eastmoney.com/pdffile/web/H2_AN202007211393216888_1.pdf
深圳市华盛昌科技实业,预先披露更新,中小板,,招商证券股份有限公司,,广东华商律师事务所,,大华会计师事务所(特殊普通合伙),,是,,2019/4/18,80966853,AN202003291377162696,scshsckjsy,https://notice.eastmoney.com/pdffile/web/H2_AN202003291377162696_1.pdf
深圳市雷赛智能控制,已反馈,中小板,,中信建投证券股份有限公司,,广东华商律师事务所,,瑞华会计师事务所(特殊普通合伙),,是,,2019/4/18,80202010,AN202003241376901812,scslsznkz,https://notice.eastmoney.com/pdffile/web/H2_AN202003241376901812_1.pdf
深圳市锐明技术,预先披露更新,中小板,,国信证券股份有限公司,,北京市金杜律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2019/4/18,80507568,AN201912031371471914,scsrmjs,https://notice.eastmoney.com/pdffile/web/H2_AN201912031371471914_1.pdf
深圳中天精装,已受理,中小板,,中信证券股份有限公司,,广东信达律师事务所,,安永华明会计师事务所(特殊普通合伙),,否,,2019/4/18,80608170,AN202005071379428992,scztjz,https://notice.eastmoney.com/pdffile/web/H2_AN202005071379428992_1.pdf
山东元利科技,已通过发审会,主板企业,,中泰证券股份有限公司,,北京国枫律师事务所,,天职国际会计师事务所(特殊普通合伙),,是,,2019/4/18,80410734,AN201905201331024092,sdylkj,https://notice.eastmoney.com/pdffile/web/H2_AN201905201331024092_1.pdf
山东兆物网络技术,已反馈,主板企业,,东吴证券股份有限公司,,北京市天元律师事务所,,上会会计师事务所(特殊普通合伙),,否,,2019/4/18,80975293,AN201906051333810360,sdzwwljs,https://notice.eastmoney.com/pdffile/web/H2_AN201906051333810360_1.pdf
上海华峰铝业,已反馈,主板企业,,兴业证券股份有限公司,,北京海润天睿律师事务所,,立信会计师事务所(特殊普通合伙),,否,,2019/4/18,80165027,AN202008251401159129,shhfly,https://notice.eastmoney.com/pdffile/web/H2_AN202008251401159129_1.pdf
上海锦和商业经营管理,已反馈,主板企业,,中信建投证券股份有限公司,,北京国枫律师事务所,,立信会计师事务所(特殊普通合伙),,否,,2019/4/18,80280134,AN202004081377725783,shjhsyjygl,https://notice.eastmoney.com/pdffile/web/H2_AN202004081377725783_1.pdf
上海罗曼照明科技,已反馈,主板企业,,海通证券股份有限公司,,上海东方华银律师事务所,,上会会计师事务所(特殊普通合伙),,否,,2019/4/18,80366472,AN201905281332593610,shlmzmkj,https://notice.eastmoney.com/pdffile/web/H2_AN201905281332593610_1.pdf
上海漫道金融信息服务,预先披露更新,主板企业,,平安证券股份有限公司,,北京大成律师事务所,,中兴财光华会计师事务所(特殊普通合伙),,是,,2019/4/18,80440000,AN201801171078684193,shmdjrxxfw,https://notice.eastmoney.com/pdffile/web/H2_AN201801171078684193_1.pdf
上海米哈游网络科技,预先披露更新,主板企业,,华林证券股份有限公司,,国浩律师(上海)事务所,,德勤华永会计师事务所(特殊普通合伙),,是,,2019/4/18,80628275,AN201801050012974849,shmhywlkj,https://notice.eastmoney.com/pdffile/web/H2_AN201801050012974849_1.pdf
上海沿浦金属制品,已反馈,主板企业,,中银国际证券股份有限公司,,上海市广发律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2019/4/18,80968790,AN202008111397775738,shypjszp,https://notice.eastmoney.com/pdffile/web/H2_AN202008111397775738_1.pdf
上海移远通信技术,预先披露更新,主板企业,,招商证券股份有限公司,,上海市锦天城律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2019/4/18,80436320,AN201907031337108217,shyytxjs,https://notice.eastmoney.com/pdffile/web/H2_AN201907031337108217_1.pdf
上海中谷物流,已受理,主板企业,,中国国际金融股份有限公司,,北京植德律师事务所,,致同会计师事务所(特殊普通合伙),,否,,2019/4/18,80468163,AN202008251401159122,shzgwl,https://notice.eastmoney.com/pdffile/web/H2_AN202008251401159122_1.pdf
漱玉平民大药房连锁,已反馈,主板企业,,中泰证券股份有限公司,,国浩律师(上海)事务所,,天职国际会计师事务所(特殊普通合伙),,否,,2019/4/18,80604129,AN201812141268582802,sypmdyfls,https://notice.eastmoney.com/pdffile/web/H2_AN201812141268582802_1.pdf
苏州华亚智能科技,预先披露更新,中小板,,东吴证券股份有限公司,,上海市锦天城律师事务所,,天衡会计师事务所(特殊普通合伙),,是,,2019/4/18,80922525,AN201812181271990498,szhyznkj,https://notice.eastmoney.com/pdffile/web/H2_AN201812181271990498_1.pdf
苏州金宏气体,预先披露更新,主板企业,,招商证券股份有限公司,,江苏益友天元律师事务所,,华普天健会计师事务所(特殊普通合伙),,是,,2019/4/18,80206091,AN202006101383937124,szjhqt,https://notice.eastmoney.com/pdffile/web/H2_AN202006101383937124_1.pdf
苏州瑞玛精密工业,已反馈,中小板,,华林证券股份有限公司,,安徽承义律师事务所,,华普天健会计师事务所(特殊普通合伙),,否,,2019/4/18,80975292,AN202002241375437953,szrmjmgy,https://notice.eastmoney.com/pdffile/web/H2_AN202002241375437953_1.pdf
苏州赛伍应用技术,预先披露更新,主板企业,,东吴证券股份有限公司,,上海市广发律师事务所,,天衡会计师事务所(特殊普通合伙),,是,,2019/4/18,80746563,AN202004171378125202,szswyyjs,https://notice.eastmoney.com/pdffile/web/H2_AN202004171378125202_1.pdf
苏州银行,预先披露更新,中小板,,招商证券股份有限公司&sbquo;东吴证券股份有限公司,,北京市金杜律师事务所,,安永华明会计师事务所(特殊普通合伙),,是,,2019/4/18,80071686,AN201906251336434513,szyx,https://notice.eastmoney.com/pdffile/web/H2_AN201906251336434513_1.pdf
同策房产咨询,已反馈,主板企业,,海际证券有限责任公司,,上海市锦天城律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2019/4/18,80190930,AN201512250012427340,tcfczx,https://notice.eastmoney.com/pdffile/web/H2_AN201512250012427340_1.pdf
天津同仁堂集团,已受理,主板企业,,民生证券股份有限公司,,天津嘉德恒时律师事务所,,瑞华会计师事务所(特殊普通合伙),,是,,2019/4/18,80177263,AN201804201127189174,tjtrtjt,https://notice.eastmoney.com/pdffile/web/H2_AN201804201127189174_1.pdf
同庆楼餐饮,预先披露更新,主板企业,,国元证券股份有限公司,,上海市锦天城律师事务所,,华普天健会计师事务所(特殊普通合伙),,是,,2019/4/18,80509336,AN202007031389034695,tqlcy,https://notice.eastmoney.com/pdffile/web/H2_AN202007031389034695_1.pdf
无锡新洁能,已反馈,主板企业,,广发证券股份有限公司,,江苏世纪同仁律师事务所,,天衡会计师事务所(特殊普通合伙),,否,,2019/4/18,80341818,AN202009151412523873,wxxjn,https://notice.eastmoney.com/pdffile/web/H2_AN202009151412523873_1.pdf
许昌开普检测研究院,已受理,中小板,,湘财证券股份有限公司,,北京市金杜律师事务所,,大信会计师事务所(特殊普通合伙),,否,,2019/4/18,80986794,AN202009091409919674,xckpjcyjy,https://notice.eastmoney.com/pdffile/web/H2_AN202009091409919674_1.pdf
雪龙集团,已反馈,主板企业,,广发证券股份有限公司,,国浩律师(上海)事务所,,天健会计师事务所(特殊普通合伙),,是,,2019/4/18,80597851,AN202002051374782374,xljt,https://notice.eastmoney.com/pdffile/web/H2_AN202002051374782374_1.pdf
小米集团,预先披露更新,主板企业,,中信证券股份有限公司,,北京市君合律师事务所,,普华永道中天会计师事务所(特殊普通合伙),,,,2019/4/18,80908176,,xmjt,https://notice.eastmoney.com/pdffile/web/H2__1.pdf
厦门农村商业银行,预先披露更新,主板企业,,中信建投证券股份有限公司,,江苏世纪同仁律师事务所,,致同会计师事务所(特殊普通合伙),,是,,2019/4/18,80073816,AN201806291160950315,xmncsyyx,https://notice.eastmoney.com/pdffile/web/H2_AN201806291160950315_1.pdf
厦门松霖科技,预先披露更新,主板企业,,广发证券股份有限公司,,北京大成律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2019/4/18,80902073,AN201908131343026249,xmslkj,https://notice.eastmoney.com/pdffile/web/H2_AN201908131343026249_1.pdf
厦门银行,预先披露更新,主板企业,,中信建投证券股份有限公司,,国浩律师(上海)事务所,,安永华明会计师事务所(特殊普通合伙),,是,,2019/4/18,80039308,AN202009151412523878,xmyx,https://notice.eastmoney.com/pdffile/web/H2_AN202009151412523878_1.pdf
厦门雅迅网络,已反馈,主板企业,,中信建投证券股份有限公司,,北京金诚同达律师事务所,,致同会计师事务所(特殊普通合伙),,是,,2019/4/18,80102706,AN201905231331826634,xmyxwl,https://notice.eastmoney.com/pdffile/web/H2_AN201905231331826634_1.pdf
新天绿色能源,已反馈,主板企业,,中德证券有限责任公司,,北京市嘉源律师事务所,,安永华明会计师事务所(特殊普通合伙),,是,,2019/4/18,80156352,AN202006111383992947,xtlsny,https://notice.eastmoney.com/pdffile/web/H2_AN202006111383992947_1.pdf
小熊电器,预先披露更新,中小板,,东莞证券股份有限公司,,北京国枫律师事务所,,信永中和会计师事务所(特殊普通合伙),,是,,2019/4/18,80914771,AN201907221340726161,xxdq,https://notice.eastmoney.com/pdffile/web/H2_AN201907221340726161_1.pdf
祥鑫科技,预先披露更新,中小板,,国信证券股份有限公司,,北京市中伦律师事务所,,天衡会计师事务所(特殊普通合伙),,是,,2019/4/18,80439282,AN201910141368696967,xxkj,https://notice.eastmoney.com/pdffile/web/H2_AN201910141368696967_1.pdf
襄阳长源东谷实业,预先披露更新,主板企业,,第一创业证券承销保荐有限责任公司,,北京懋德律师事务所,,中审众环会计师事务所(特殊普通合伙),,是,,2019/4/18,80922530,AN202004211378297720,xycydgsy,https://notice.eastmoney.com/pdffile/web/H2_AN202004211378297720_1.pdf
烟台北方安德利果汁,已反馈,主板企业,,华英证券有限责任公司,,北京大成律师事务所,,毕马威华振会计师事务所(特殊普通合伙),,否,,2019/4/18,10002531,AN202009041407326708,ytbfadlgz,https://notice.eastmoney.com/pdffile/web/H2_AN202009041407326708_1.pdf
烟台招金励福贵金属,预先披露更新,中小板,,招商证券股份有限公司,,北京市康达律师事务所,,北京天圆全会计师事务所(特殊普通合伙),,是,,2019/4/18,80187633,AN201801231080959481,ytzjlfgjs,https://notice.eastmoney.com/pdffile/web/H2_AN201801231080959481_1.pdf
淄博鲁华泓锦新材料,已反馈,中小板,,瑞信方正证券有限责任公司,,北京德恒律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2019/4/18,80444939,AN202101181451810501,zblhhjxcl,https://notice.eastmoney.com/pdffile/web/H2_AN202101181451810501_1.pdf
中国广核电力,已反馈,中小板,,中国国际金融股份有限公司,,北京市金杜律师事务所,,德勤华永会计师事务所(特殊普通合伙),,是,,2019/4/18,80374408,AN201908081342742378,zgghdl,https://notice.eastmoney.com/pdffile/web/H2_AN201908081342742378_1.pdf
中国卫通集团,预先披露更新,主板企业,,中信建投证券股份有限公司,,北京市金杜律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2019/4/18,80399950,AN201906161335286527,zgwtjt,https://notice.eastmoney.com/pdffile/web/H2_AN201906161335286527_1.pdf
珠海博杰电子,已反馈,中小板,,民生证券股份有限公司,,北京德恒律师事务所,,天健会计师事务所(特殊普通合伙),,否,,2019/4/18,80972929,AN202001131374037462,zhbjdz,https://notice.eastmoney.com/pdffile/web/H2_AN202001131374037462_1.pdf
珠海市杰理科技,已反馈,主板企业,,中信建投证券股份有限公司,,国浩律师(深圳)事务所,,广东正中珠江会计师事务所(特殊普通合伙),,是,,2019/4/18,80631823,AN201811021232775342,zhsjlkj,https://notice.eastmoney.com/pdffile/web/H2_AN201811021232775342_1.pdf
中海油能源发展,预先披露更新,主板企业,,中国国际金融股份有限公司,,北京市通商律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2019/4/18,80106141,AN201906131334860364,zhynyfz,https://notice.eastmoney.com/pdffile/web/H2_AN201906131334860364_1.pdf
浙江才府玻璃,预先披露更新,主板企业,,国信证券股份有限公司,,浙江天册律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2019/4/18,80386383,AN202012281444451796,zjcfbl,https://notice.eastmoney.com/pdffile/web/H2_AN202012281444451796_1.pdf
浙江车头制药,预先披露更新,主板企业,,广发证券股份有限公司,,国浩律师(杭州)事务所,,天健会计师事务所(特殊有限合伙),,是,,2019/4/18,80395310,AN201810261222948346,zjctzy,https://notice.eastmoney.com/pdffile/web/H2_AN201810261222948346_1.pdf
浙江甬金金属科技,预先披露更新,主板企业,,华西证券股份有限公司,,北京市天元律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2019/4/18,80919127,AN201911191370866145,zjdjjskj,https://notice.eastmoney.com/pdffile/web/H2_AN201911191370866145_1.pdf
浙江大胜达包装,预先披露更新,主板企业,,东兴证券股份有限公司,,上海市广发律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2019/4/18,80302801,AN201906241336112484,zjdsdbz,https://notice.eastmoney.com/pdffile/web/H2_AN201906241336112484_1.pdf
张家港爱丽家居科技,已反馈,主板企业,,广发证券股份有限公司,,北京市中伦律师事务所,,江苏公证天业会计师事务所(特殊普通合伙),,否,,2019/4/18,80973886,AN202003101376051008,zjgaljjkj,https://notice.eastmoney.com/pdffile/web/H2_AN202003101376051008_1.pdf
浙江建业化工,已反馈,主板企业,,浙商证券股份有限公司,,北京市康达律师事务所,,立信中联会计师事务所(特殊普通合伙),,是,,2019/4/18,80961044,AN202002181375194001,zjjyhg,https://notice.eastmoney.com/pdffile/web/H2_AN202002181375194001_1.pdf
浙江绍兴瑞丰农村商业银行,预先披露更新,主板企业,,中信建投证券股份有限公司,,江苏世纪同仁律师事务所,,立信会计师事务所(特殊普通合伙),,是,,2019/4/18,80097223,AN201801161078189850,zjsxrfncsyyx,https://notice.eastmoney.com/pdffile/web/H2_AN201801161078189850_1.pdf
中建投租赁,已反馈,主板企业,,中国国际金融股份有限公司,,北京金诚同达律师事务所,,毕马威华振会计师事务所(特殊普通合伙)&sbquo;瑞华会计师事务所(特殊普通合伙),,是,,2019/4/18,80194364,AN201705260604894295,zjtzl,https://notice.eastmoney.com/pdffile/web/H2_AN201705260604894295_1.pdf
浙江新化化工,预先披露更新,主板企业,,光大证券股份有限公司,,北京大成律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2019/4/18,80508219,AN201906131335002535,zjxhhg,https://notice.eastmoney.com/pdffile/web/H2_AN201906131335002535_1.pdf
浙江越剑智能装备,已受理,主板企业,,浙商证券股份有限公司,,国浩律师(杭州)事务所,,天健会计师事务所(特殊普通合伙),,否,,2019/4/18,80558814,AN202004011377321087,zjyjznzb,https://notice.eastmoney.com/pdffile/web/H2_AN202004011377321087_1.pdf
中科软科技,已反馈,主板企业,,中泰证券股份有限公司,,北京市高朋律师事务所,,致同会计师事务所(特殊普通合伙),,是,,2019/4/18,10002560,AN201908271345130867,zkrkj,https://notice.eastmoney.com/pdffile/web/H2_AN201908271345130867_1.pdf
重庆长江造型材料(集团),已通过发审会,中小板,,国海证券股份有限公司,,泰和泰(重庆)律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2019/4/18,80424697,AN201711071018661337,zqcjzxcljt*,https://notice.eastmoney.com/pdffile/web/H2_AN201711071018661337_1.pdf
重庆农村商业银行,预先披露更新,主板企业,,中国国际金融股份有限公司,,北京市君合律师事务所,,普华永道中天会计师事务所(特殊普通合伙),,是,,2019/4/18,80133821,AN201909201362488348,zqncsyyx*,https://notice.eastmoney.com/pdffile/web/H2_AN201909201362488348_1.pdf
重庆三峰环境集团,已反馈,主板企业,,中信建投证券股份有限公司,,北京德恒律师事务所,,天健会计师事务所(特殊普通合伙),,否,,2019/4/18,80975294,AN202005201379971122,zqsfhjjt*,https://notice.eastmoney.com/pdffile/web/H2_AN202005201379971122_1.pdf
重庆新大正物业集团,预先披露更新,中小板,,长江证券承销保荐有限公司,,上海市锦天城律师事务所,,天健会计师事务所(特殊普通合伙),,是,,2019/4/18,80553427,AN201910281369845946,zqxdzwyjt*,https://notice.eastmoney.com/pdffile/web/H2_AN201910281369845946_1.pdf
重庆银行,已反馈,主板企业,,招商证券股份有限公司,,上海市方达律师事务所,,普华永道中天会计师事务所(特殊普通合伙),,是,,2019/4/18,80001142,AN202012301445018236,zqyx*,https://notice.eastmoney.com/pdffile/web/H2_AN202012301445018236_1.pdf
浙商银行,预先披露更新,主板企业,,中信证券股份有限公司,,浙江天册律师事务所,,普华永道中天会计师事务所(特殊普通合伙),,是,,2019/4/18,80048783,AN201910231369488889,zsyx,https://notice.eastmoney.com/pdffile/web/H2_AN201910231369488889_1.pdf
中泰证券,已反馈,主板企业,,东吴证券股份有限公司,,北京市中伦律师事务所,,信永中和会计师事务所(特殊普通合伙),,是,,2019/4/18,80000157,AN202004281378799903,ztzq,https://notice.eastmoney.com/pdffile/web/H2_AN202004281378799903_1.pdf
中新苏州工业园区开发集团,已通过发审会,主板企业,,中信证券股份有限公司,,广东晟典律师事务所,,安永华明会计师事务所(特殊普通合伙),,是,,2019/4/18,80028187,AN201912101371711039,zxszgyyqkfjt,https://notice.eastmoney.com/pdffile/web/H2_AN201912101371711039_1.pdf
中银国际证券,已反馈,主板企业,,国泰君安证券股份有限公司,,北京市金杜律师事务所,,安永华明会计师事务所(特殊普通合伙),,否,,2019/4/18,80000200,AN202002121375009377,zygjzq,https://notice.eastmoney.com/pdffile/web/H2_AN202002121375009377_1.pdf
